"country";"cab_code";"cabinet";"date_in";"date_out";"code_datein";"code_dateout";"cab_parties";"start_decade";"start_newgov";"closeness_election";"closeness_election_uppercha";"post_elect_cab";"old_max_dur";"max_dur";"abs_numb_parties";"eff_numb_parties";"barg_fragment";"eff_numb_parties_uppercha";"largest_party_barg_power";"minority_sit";"non_partisan_cab";"coalition_cab";"cab_strength";"cab_seatshare";"num_cabparties";"change_cabparties";"strongest_party_in_cab";"sing_party_major";"sing_party_minor";"minor_coalition";"major_cab";"major_coal";"mwc";"surplus_major";"gov_type";"numb_ministers";"change_numb_ministers";"parl_pref_range";"polarization";"cab_pref_range";"median_party_in_cab";"connect_cab";"connect_mwc";"conserve_cab";"socialist_cab";"lower_cha_only";"supermajor_constitution";"strong_2cha";"weak_2cha";"bicameral";"positive_parliam";"constructive_noconfi";"cabrule_unanim";"PM_consent";"PM_cabpowers";"PM_disspower";"semi_presidential";"size_lowercha";"size_uppercha";"cab_barg_duration";"rel_dur_100proc";"rel_dur_old";"rel_dur";"abs_dur_old";"tot_volatil";"average_volatil";"inflation_beg";"unemp_beg";"growth_beg";"unemp_end";"inflation_end";"growth_end";"cab_el_perform";"govtype_precise";"east";"year";"discretionary";"technical";"technical_survival";"early_elect";"replacement";"termtype_precise";"unemp_change";"inflation_change";"growth_change";"Region";"tstart";"abs_dur";"discretionary_survival";"Quarter";"ticking_date";"Year_quarter";"GDP_final";"INFL_final";"UNEMP_final";"icrg_qog";"ti_cpi";"minority";"govtypes";"start_democracy";"Years_democracy";"gdpLevel";"unempQuarterlyChange";"infQuarterlyChange";"gdpQuarterlyChange";"time_left";"govtypes_int";"corruption_new";"law";"bureaucracy";"score";"qogNoCorruption"
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1990;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";0;90;0;1;1990-12-17;"1990q4";0.694468200206757;3.70000004768372;3.23312497138977;9.4907409;;0;"Majority Coalition";1945;45;31112.9361445595;0;0;0;1392;2;5.08333333333333;6;4;0.949074074074074;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1991;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";90;180;0;2;1991-03-17;"1991q1";0.648796319961548;3.40000009536743;3.46548390388489;9.4444442;;0;"Majority Coalition";1945;46;31863.9980885062;0.232358932495117;-0.299999952316284;-0.0456718802452087;1302;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1991;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";180;270;0;3;1991-06-15;"1991q2";1.02924346923828;3.5;3.46548390388489;9.4444442;;0;"Majority Coalition";1945;46;31863.9980885062;0;0.0999999046325684;0.380447149276733;1212;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1991;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";270;360;0;4;1991-09-13;"1991q3";1.18277978897095;3.5;3.46548390388489;9.4444442;;0;"Majority Coalition";1945;46;31863.9980885062;0;0;0.153536319732666;1122;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1991;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";360;450;0;5;1991-12-12;"1991q4";0.518706202507019;3;3.46548390388489;9.4444442;;0;"Majority Coalition";1945;46;31863.9980885062;0;-0.5;-0.664073586463928;1032;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1992;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";450;540;0;6;1992-03-11;"1992q1";0.283757776021957;4;3.61511301994324;9.4444442;;0;"Majority Coalition";1945;47;32175.020133355;0.14962911605835;1;-0.234948426485062;942;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1992;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";540;630;0;7;1992-06-09;"1992q2";0.531836450099945;4.09999990463257;3.61511301994324;9.4444442;;0;"Majority Coalition";1945;47;32175.020133355;0;0.0999999046325684;0.248078674077988;852;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1992;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";630;720;0;8;1992-09-07;"1992q3";0.215772598981857;3.90000009536743;3.61511301994324;9.4444442;;0;"Majority Coalition";1945;47;32175.020133355;0;-0.199999809265137;-0.316063851118088;762;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1992;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";720;810;0;9;1992-12-06;"1992q4";-0.281487017869949;4.09999990463257;3.61511301994324;9.4444442;;0;"Majority Coalition";1945;47;32175.020133355;0;0.199999809265137;-0.497259616851807;672;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1993;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";810;900;0;10;1993-03-06;"1993q1";-0.297326266765594;3.90000009536743;3.83333301544189;9.4444442;;0;"Majority Coalition";1945;48;32078.8959468092;0.218219995498657;-0.199999809265137;-0.0158392488956451;582;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1993;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";900;990;0;11;1993-06-04;"1993q2";0.554080724716187;3.70000004768372;3.96666693687439;9.4444442;;0;"Majority Coalition";1945;48;32078.8959468092;0.133333921432495;-0.200000047683716;0.851406991481781;492;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1993;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";990;1080;0;12;1993-09-02;"1993q3";1.01317811012268;3.5;4.03333282470703;9.4444442;;0;"Majority Coalition";1945;48;32078.8959468092;0.0666658878326416;-0.200000047683716;0.459097385406494;402;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1993;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";1080;1170;0;13;1993-12-01;"1993q4";0.687863647937775;3.5;4;9.4444442;;0;"Majority Coalition";1945;48;32078.8959468092;-0.0333328247070312;0;-0.325314462184906;312;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1994;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";1170;1260;0;14;1994-03-01;"1994q1";0.322440624237061;3.09999990463257;3.90000009536743;9.4444442;;0;"Majority Coalition";1945;49;32723.284498355;-0.0999999046325684;-0.400000095367432;-0.365423023700714;222;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1994;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";1260;1350;0;15;1994-05-30;"1994q2";0.105219125747681;2.90000009536743;3.83333301544189;9.4444442;;0;"Majority Coalition";1945;49;32723.284498355;-0.0666670799255371;-0.199999809265137;-0.21722149848938;132;2;5;6;4;0.944444444444445;10
"Austria";118;"Vranitzky III";1990-12-17;1994-10-09;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1420;1392;4;2.99;3;;0.333;1;0;1;140;76.50273;2;0;1;0;0;0;1;1;1;0;2;17;1;27.3;10.07707;12.4;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;71;0;0.98;1;1392;9.56999999999999;4.785;3.3;5.4;4.2;6.5;3;2.7;-12.2598563381871;3;0;1994;0;1;1;0;0;0;1.1;-0.3;-1.5;"Central Europe";1350;1392;0;16;1994-08-28;"1994q3";0.839633345603943;3;3.79999995231628;9.4444442;;0;"Majority Coalition";1945;49;32723.284498355;-0.0333330631256104;0.0999999046325684;0.734414219856262;42;2;5;6;4;0.944444444444445;10
"Austria";119;"Vranitzky IV";1994-11-29;1995-12-17;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1440;1410;5;3.73;3;;0.333;1;0;1;117;63.93443;2;0;1;0;0;0;1;1;1;0;2;16;-1;58.84;24.20146;35.64627;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;51;0;0.266;0.272;383;12.25;6.125;3;6.5;2.7;6.6;2.3;2.1;3.7620872346885;3;0;1994;1;0;0;0;0;0;0.0999999999999996;-0.7;-0.6;"Central Europe";0;90;0;1;1994-11-29;"1994q4";1.40447843074799;2.79999995231628;3.79999995231628;9.4444442;;0;"Majority Coalition";1945;49;32723.284498355;0;-0.200000047683716;0.564845085144043;383;2;5;6;4;0.944444444444445;10
"Austria";119;"Vranitzky IV";1994-11-29;1995-12-17;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1440;1410;5;3.73;3;;0.333;1;0;1;117;63.93443;2;0;1;0;0;0;1;1;1;0;2;16;-1;58.84;24.20146;35.64627;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;51;0;0.266;0.272;383;12.25;6.125;3;6.5;2.7;6.6;2.3;2.1;3.7620872346885;3;0;1995;1;0;0;0;0;0;0.0999999999999996;-0.7;-0.6;"Central Europe";90;180;0;2;1995-02-27;"1995q1";0.906211495399475;2.5;3.79999995231628;9.4444442;71.3;0;"Majority Coalition";1945;50;33544.9376483643;0;-0.299999952316284;-0.498266935348511;293;2;5;6;4;0.944444444444445;10
"Austria";119;"Vranitzky IV";1994-11-29;1995-12-17;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1440;1410;5;3.73;3;;0.333;1;0;1;117;63.93443;2;0;1;0;0;0;1;1;1;0;2;16;-1;58.84;24.20146;35.64627;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;51;0;0.266;0.272;383;12.25;6.125;3;6.5;2.7;6.6;2.3;2.1;3.7620872346885;3;0;1995;1;0;0;0;0;0;0.0999999999999996;-0.7;-0.6;"Central Europe";180;270;0;3;1995-05-28;"1995q2";0.346298664808273;2.5;3.83333301544189;9.4444442;71.3;0;"Majority Coalition";1945;50;33544.9376483643;0.0333330631256104;0;-0.559912830591202;203;2;5;6;4;0.944444444444445;10
"Austria";119;"Vranitzky IV";1994-11-29;1995-12-17;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1440;1410;5;3.73;3;;0.333;1;0;1;117;63.93443;2;0;1;0;0;0;1;1;1;0;2;16;-1;58.84;24.20146;35.64627;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;51;0;0.266;0.272;383;12.25;6.125;3;6.5;2.7;6.6;2.3;2.1;3.7620872346885;3;0;1995;1;0;0;0;0;0;0.0999999999999996;-0.7;-0.6;"Central Europe";270;360;0;4;1995-08-26;"1995q3";0.094464972615242;2.09999990463257;3.96666693687439;9.4444442;71.3;0;"Majority Coalition";1945;50;33544.9376483643;0.133333921432495;-0.400000095367432;-0.251833692193031;113;2;5;6;4;0.944444444444445;10
"Austria";119;"Vranitzky IV";1994-11-29;1995-12-17;;3;"SPÖ, ÖVP";9;1;"FE";"";1;1440;1410;5;3.73;3;;0.333;1;0;1;117;63.93443;2;0;1;0;0;0;1;1;1;0;2;16;-1;58.84;24.20146;35.64627;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;51;0;0.266;0.272;383;12.25;6.125;3;6.5;2.7;6.6;2.3;2.1;3.7620872346885;3;0;1995;1;0;0;1;0;1;0.0999999999999996;-0.7;-0.6;"Central Europe";360;383;1;5;1995-11-24;"1995q4";0.36673367023468;1.89999997615814;4.16666698455811;9.4444442;71.3;0;"Majority Coalition";1945;50;33544.9376483643;0.200000047683716;-0.199999928474426;0.272268697619438;23;2;5;6;4;0.944444444444445;10
"Austria";120;"Vranizky V";1996-03-12;1997-01-15;;;"SPÖ, ÖVP";9;1;"F";"";1;1404;1300;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;14;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;86;0;0.22;0.238;309;3.76;1.88;1.8;7;1.6;7.1;1.3;2.5;-6.28884779355464;3;0;1996;0;1;1;0;0;0;0.0999999999999996;-0.5;0.9;"Central Europe";0;90;0;1;1996-03-12;"1996q1";0.976021468639374;1.70000004768372;4.36666679382324;9.4444442;75.9;0;"Majority Coalition";1945;51;34303.1034081698;0.199999809265137;-0.199999928474426;0.609287798404694;309;2;5;6;4;0.944444444444445;10
"Austria";120;"Vranizky V";1996-03-12;1997-01-15;;;"SPÖ, ÖVP";9;1;"F";"";1;1404;1300;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;14;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;86;0;0.22;0.238;309;3.76;1.88;1.8;7;1.6;7.1;1.3;2.5;-6.28884779355464;3;0;1996;0;1;1;0;0;0;0.0999999999999996;-0.5;0.9;"Central Europe";90;180;0;2;1996-06-10;"1996q2";0.811253547668457;1.60000002384186;4.40000009536743;9.4444442;75.9;0;"Majority Coalition";1945;51;34303.1034081698;0.0333333015441895;-0.100000023841858;-0.164767920970917;219;2;5;6;4;0.944444444444445;10
"Austria";120;"Vranizky V";1996-03-12;1997-01-15;;;"SPÖ, ÖVP";9;1;"F";"";1;1404;1300;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;14;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;86;0;0.22;0.238;309;3.76;1.88;1.8;7;1.6;7.1;1.3;2.5;-6.28884779355464;3;0;1996;0;1;1;0;0;0;0.0999999999999996;-0.5;0.9;"Central Europe";180;270;0;3;1996-09-08;"1996q3";0.105160772800446;1.89999997615814;4.30000019073486;9.4444442;75.9;0;"Majority Coalition";1945;51;34303.1034081698;-0.0999999046325684;0.299999952316284;-0.706092774868011;129;2;5;6;4;0.944444444444445;10
"Austria";120;"Vranizky V";1996-03-12;1997-01-15;;;"SPÖ, ÖVP";9;1;"F";"";1;1404;1300;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;14;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;86;0;0.22;0.238;309;3.76;1.88;1.8;7;1.6;7.1;1.3;2.5;-6.28884779355464;3;0;1996;0;1;1;0;0;0;0.0999999999999996;-0.5;0.9;"Central Europe";270;309;0;4;1996-12-07;"1996q4";0.0517307445406914;2.20000004768372;4.26666688919067;9.4444442;75.9;0;"Majority Coalition";1945;51;34303.1034081698;-0.0333333015441895;0.300000071525574;-0.0534300282597542;39;2;5;6;4;0.944444444444445;10
"Austria";121;"Klima";1997-01-15;1999-10-03;;3;"SPÖ, ÖVP";9;0;"E";"";0;1095;991;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;13;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;0;0;0.905;1;991;3.76;1.88;1.3;7.1;2.5;7.2;0.5;3.3;-6.28884779355464;3;0;1997;0;1;1;0;0;0;0.100000000000001;-0.8;0.8;"Central Europe";0;90;0;1;1997-01-15;"1997q1";0.38058078289032;1.89999997615814;4.23333311080933;9.0856481;76.1;0;"Majority Coalition";1945;52;35019.7878474002;-0.0333337783813477;-0.300000071525574;0.328850038349628;991;2;4.41666666666667;6;3.95833333333333;0.908564814814815;9.94791666666666
"Austria";121;"Klima";1997-01-15;1999-10-03;;3;"SPÖ, ÖVP";9;0;"E";"";0;1095;991;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;13;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;0;0;0.905;1;991;3.76;1.88;1.3;7.1;2.5;7.2;0.5;3.3;-6.28884779355464;3;0;1997;0;1;1;0;0;0;0.100000000000001;-0.8;0.8;"Central Europe";90;180;0;2;1997-04-15;"1997q2";0.755868017673492;1.70000004768372;4.36666679382324;9.0856481;76.1;0;"Majority Coalition";1945;52;35019.7878474002;0.133333683013916;-0.199999928474426;0.375287234783173;901;2;4.41666666666667;6;3.95833333333333;0.908564814814815;9.94791666666666
"Austria";121;"Klima";1997-01-15;1999-10-03;;3;"SPÖ, ÖVP";9;0;"E";"";0;1095;991;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;13;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;0;0;0.905;1;991;3.76;1.88;1.3;7.1;2.5;7.2;0.5;3.3;-6.28884779355464;3;0;1997;0;1;1;0;0;0;0.100000000000001;-0.8;0.8;"Central Europe";180;270;0;3;1997-07-14;"1997q3";1.1278258562088;0.400000005960464;4.46666717529297;9.0856481;76.1;0;"Majority Coalition";1945;52;35019.7878474002;0.100000381469727;-1.30000004172325;0.371957838535309;811;2;4.41666666666667;6;3.95833333333333;0.908564814814815;9.94791666666666
"Austria";121;"Klima";1997-01-15;1999-10-03;;3;"SPÖ, ÖVP";9;0;"E";"";0;1095;991;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;13;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;0;0;0.905;1;991;3.76;1.88;1.3;7.1;2.5;7.2;0.5;3.3;-6.28884779355464;3;0;1997;0;1;1;0;0;0;0.100000000000001;-0.8;0.8;"Central Europe";270;360;0;4;1997-10-12;"1997q4";1.12766468524933;1.29999995231628;4.53333282470703;9.0856481;76.1;0;"Majority Coalition";1945;52;35019.7878474002;0.0666656494140625;0.89999994635582;-0.000161170959472656;721;2;4.41666666666667;6;3.95833333333333;0.908564814814815;9.94791666666666
"Austria";121;"Klima";1997-01-15;1999-10-03;;3;"SPÖ, ÖVP";9;0;"E";"";0;1095;991;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;13;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;0;0;0.905;1;991;3.76;1.88;1.3;7.1;2.5;7.2;0.5;3.3;-6.28884779355464;3;0;1998;0;1;1;0;0;0;0.100000000000001;-0.8;0.8;"Central Europe";360;450;0;5;1998-01-10;"1998q1";1.06566512584686;1.10000002384186;4.59999990463257;8.888889;75;0;"Majority Coalition";1945;53;36226.7079173283;0.0666670799255371;-0.199999928474426;-0.0619995594024658;631;2;4;6;4;0.888888888888889;10
"Austria";121;"Klima";1997-01-15;1999-10-03;;3;"SPÖ, ÖVP";9;0;"E";"";0;1095;991;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;13;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;0;0;0.905;1;991;3.76;1.88;1.3;7.1;2.5;7.2;0.5;3.3;-6.28884779355464;3;0;1998;0;1;1;0;0;0;0.100000000000001;-0.8;0.8;"Central Europe";450;540;0;6;1998-04-10;"1998q2";0.896251022815704;1;4.63333320617676;8.888889;75;0;"Majority Coalition";1945;53;36226.7079173283;0.0333333015441895;-0.100000023841858;-0.169414103031158;541;2;4;6;4;0.888888888888889;10
"Austria";121;"Klima";1997-01-15;1999-10-03;;3;"SPÖ, ÖVP";9;0;"E";"";0;1095;991;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;13;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;0;0;0.905;1;991;3.76;1.88;1.3;7.1;2.5;7.2;0.5;3.3;-6.28884779355464;3;0;1998;0;1;1;0;0;0;0.100000000000001;-0.8;0.8;"Central Europe";540;630;0;7;1998-07-09;"1998q3";0.49415311217308;0.899999976158142;4.43333292007446;8.888889;75;0;"Majority Coalition";1945;53;36226.7079173283;-0.200000286102295;-0.100000023841858;-0.402097910642624;451;2;4;6;4;0.888888888888889;10
"Austria";121;"Klima";1997-01-15;1999-10-03;;3;"SPÖ, ÖVP";9;0;"E";"";0;1095;991;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;13;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;0;0;0.905;1;991;3.76;1.88;1.3;7.1;2.5;7.2;0.5;3.3;-6.28884779355464;3;0;1998;0;1;1;0;0;0;0.100000000000001;-0.8;0.8;"Central Europe";630;720;0;8;1998-10-07;"1998q4";0.477375984191895;0.699999988079071;4.19999980926514;8.888889;75;0;"Majority Coalition";1945;53;36226.7079173283;-0.233333110809326;-0.199999988079071;-0.0167771279811859;361;2;4;6;4;0.888888888888889;10
"Austria";121;"Klima";1997-01-15;1999-10-03;;3;"SPÖ, ÖVP";9;0;"E";"";0;1095;991;5;3.48;3;;0.333;1;0;1;124;67.75956;2;0;1;0;0;0;1;1;1;0;2;13;-1;45.05;14.32232;19.56725;1;1;1;0;1;1;1;0;1;1;0;0;1;0;4;0;0;183;;0;0;0.905;1;991;3.76;1.88;1.3;7.1;2.5;7.2;0.5;3.3;-6.28884779355464;3;0;1999;0;1;1;0;0;0;0.100000000000001;-0.8;0.8;"Central Europe";720;810;0;9;1999-01-05;"1999q1";0.815330743789673;0.5;4;8.888889;76;0;"Majority Coalition";1945;54;37454.2990914653;-0.199999809265137;-0.199999988079071;0.337954759597778;271;2;4;6;4;0.888888888888889;10
